"Use 1-3, Do not use 0. Higher number gets priority in any area.",,,,,,,,,,,
"Preference","key","value","link","help",,,,,,,
0,"natural","glacier","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dglacier"," Areas (or peaks) covered with ice throughout the year.
",,,,,,,
0,"natural","bay","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dbay"," A bay, a large body of water partially enclosed by land but with a wide mouth. (Other languages).
",,,,,,,
0,"natural","beach","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dbeach"," A beach, a flat area of sand, gravel or pebble next to water (Other languages).
",,,,,,,
0,"natural","coastline","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dcoastline"," The mean high water spring line between the sea and land (with the water on the right side of the way.)
",,,,,,,
0,"natural","spring","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dspring"," A place where ground water flows naturally from the ground (Other languages).
",,,,,,,
0,"natural","hot_spring","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dhot_spring"," A hot spring is a spring produced by the emergence of geothermally heated groundwater that rises from the Earth's crust.
",,,,,,,
0,"natural","geyser","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dgeyser"," A geyser is a spring characterized by intermittent discharge of water ejected turbulently and accompanied by steam.
",,,,,,,
1,"natural","peak","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dpeak"," Top of a hill or mountain (summit).
",,,,,,,
0,"natural","volcano","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dvolcano"," A volcano, either dormant, extinct or active.
",,,,,,,
0,"natural","valley","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dvalley"," A valley.
",,,,,,,
0,"natural","river_terrace","http://wiki.openstreetmap.org/wiki/Tag:natural%3Driver_terrace"," A river terrace.
",,,,,,,
0,"natural","ridge","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dridge"," A ridge.
",,,,,,,
0,"natural","arete","http://wiki.openstreetmap.org/wiki/Tag:natural%3Darete"," An arête, a thin, almost knife-like, ridge of rock which is typically formed when two glaciers erode parallel U-shaped valleys.
",,,,,,,
0,"natural","cliff","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dcliff"," A cliff, a significant vertical, or near vertical, rock exposure (leave the lower face to the right of the way.)
",,,,,,,
0,"natural","saddle","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dsaddle"," The lowest point along a ridge or between two mountain tops
",,,,,,,
0,"natural","rock","http://wiki.openstreetmap.org/wiki/Tag:natural%3Drock"," A notable rock or group of rocks with connection to the ground.
",,,,,,,
0,"natural","stone","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dstone"," Freestanding stone; e.g., glacial erratic.
",,,,,,,
0,"natural","sinkhole","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dsinkhole"," A natural depression or hole in the surface topography.
",,,,,,,
0,"natural","cave_entrance","http://wiki.openstreetmap.org/wiki/Tag:natural%3Dcave_entrance"," The entrance to a cave.
",,,,,,,
0,"place","country","http://wiki.openstreetmap.org/wiki/Tag:place%3Dcountry"," See boundary=administrative, admin_level=2
",,,,,,,
0,"place","state","http://wiki.openstreetmap.org/wiki/Tag:place%3Dstate"," See boundary=administrative, admin_level=* varies; may not be used in all countries.
",,,,,,,
0,"place","region","http://wiki.openstreetmap.org/wiki/Tag:place%3Dregion"," See boundary=administrative, admin_level=* varies; may not be used in all countries.  For natural regions other keys should be searched.
",,,,,,,
0,"place","district","http://wiki.openstreetmap.org/wiki/Tag:place%3Ddistrict"," See boundary=administrative, admin_level=* varies; may not be used in all countries.
",,,,,,,
0,"place","county","http://wiki.openstreetmap.org/wiki/Tag:place%3Dcounty"," See boundary=administrative, admin_level=* varies; may not be used in all countries.
",,,,,,,
0,"place","municipality","http://wiki.openstreetmap.org/wiki/Tag:place%3Dmunicipality"," See boundary=administrative, admin_level=* varies; depending on the country a collection of arbitrary hamlets, villages and towns may form an administrative unit; sometimes members of a unit reform or join with another municipality as a result of political process.  Within a municipality individual settlements are a lot less connected than those within a city, where they have grown connected over time.
",,,,,,,
0,"place","city","http://wiki.openstreetmap.org/wiki/Tag:place%3Dcity"," The largest urban settlements in the territory, normally including the national, state and provincial capitals. These are defined by charter or other governmental designation in some territories and are a matter of judgement in others. Should normally have a population of at least 100,000 people and be larger than nearby towns. See place=suburb and place=neighbourhood on how to tag divisions within a city. The outskirts of urban settlements may or may not match the administratively declared boundary of the city.
",,,,,,,
0,"place","suburb","http://wiki.openstreetmap.org/wiki/Tag:place%3Dsuburb"," A distinct section of an urban settlement (city, town, etc.) with its own name and identity.  e.g.
 annexed towns or villages which were formerly independent,
 independent (or dependent) municipalities within a city or next to a much bigger town
 historical districts of settlements
 industrial districts or recreation areas within a settlements with specific names.
",,,,,,,
0,"place","quarter","http://wiki.openstreetmap.org/wiki/Tag:place%3Dquarter"," A named part of a bigger settlement where this part is smaller than a suburb and bigger than a neighbourhood. This does not have to be an administrative entity.The term quarter is sometimes used synonymously for neighbourhood.
",,,,,,,
1,"place","neighbourhood","http://wiki.openstreetmap.org/wiki/Tag:place%3Dneighbourhood"," A named part of a place=village, a place=town or a place=city. Smaller than place=suburb and place=quarter.The term quarter is sometimes used synonymously for neighbourhood, but may also stand for borough or suburb and hence is often avoided in OSM. See  Quarter_(urban_subdivision)
",,,,,,,
1,"place","city_block","http://wiki.openstreetmap.org/wiki/Tag:place%3Dcity_block"," A named city block that is part of a place=city. See  City_block
",,,,,,,
0,"place","plot","http://wiki.openstreetmap.org/wiki/Tag:place%3Dplot"," A named plot is a tract or parcel of land owned or meant to be owned by some owner.
",,,,,,,
0,"place","town","http://wiki.openstreetmap.org/wiki/Tag:place%3Dtown"," A second tier urban settlement of local importance, often with a population of 10,000 people and good range of local facilities including schools, medical facilities etc and traditionally a market. In areas of low population, towns may have significantly lower populations. See place=neighbourhood and possibly also place=suburb on how to tag divisions within a town.
",,,,,,,
0,"place","village","http://wiki.openstreetmap.org/wiki/Tag:place%3Dvillage"," A smaller distinct settlement, smaller than a town with few facilities available with people traveling to nearby towns to access these. Populations of villages vary widely in different territories but will nearly always be less than 10,000 people, often a lot less. See place=neighbourhood on how to tag divisions within a larger village.
",,,,,,,
1,"place","hamlet","http://wiki.openstreetmap.org/wiki/Tag:place%3Dhamlet"," A smaller rural community typically with fewer than 100-200 inhabitants, few infrastructure.
",,,,,,,
1,"place","isolated_dwelling","http://wiki.openstreetmap.org/wiki/Tag:place%3Disolated_dwelling"," Smallest kind of human settlement. No more than 2 households.
",,,,,,,
1,"place","farm","http://wiki.openstreetmap.org/wiki/Tag:place%3Dfarm"," A farm that has its own name. If the farm is not a part of bigger settlement use place=isolated_dwelling. See also landuse=farmyard
",,,,,,,
1,"place","allotments","http://wiki.openstreetmap.org/wiki/Tag:place%3Dallotments","  Dacha or cottage settlement, which is located outside  other inhabited locality. This value is used mainly in Russia and other countries of the former Soviet Union, where a lot of such unofficial settlements exist
",,,,,,,
0,"place","continent","http://wiki.openstreetmap.org/wiki/Tag:place%3Dcontinent"," One of the seven continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America
",,,,,,,
0,"place","archipelago","http://wiki.openstreetmap.org/wiki/Tag:place%3Darchipelago"," Identifies the relation of an archipelago, which contains several islands and islets.
",,,,,,,
0,"place","island","http://wiki.openstreetmap.org/wiki/Tag:place%3Disland"," Identifies the coastline of an island (> 1 km2), also consider place=islet for very small islands
",,,,,,,
0,"place","islet","http://wiki.openstreetmap.org/wiki/Tag:place%3Dislet"," Identifies an islet (< 1 km2).
",,,,,,,
1,"place","square","http://wiki.openstreetmap.org/wiki/Tag:place%3Dsquare"," For a  square in a town (English: square, French: place, German: Platz, Italian: piazza, Spanish: plaza, Russian: площадь).
",,,,,,,
2,"place","locality","http://wiki.openstreetmap.org/wiki/Tag:place%3Dlocality"," For an unpopulated named place.
",,,,,,,
0,"place","hamlet","http://wiki.openstreetmap.org/wiki/Tag:place%3Dhamlet"," The hamlet of the object.
",,,,,,,
0,"power","plant","http://wiki.openstreetmap.org/wiki/Tag:power%3Dplant"," A place/industrial facility where power is generated. Individual generating units within the facility should be tagged as power=generator.
",,,,,,,
0,"power","cable","http://wiki.openstreetmap.org/wiki/Tag:power%3Dcable"," A way following the path of underground cables, such as the local 0.4 kV network between transformer stations, distribution boxes and cable connection points, or sea cables. Not to be confused with non-power supply cables such as cables for telecommunication. May be combined with voltage=*, circuits=* and location=*.
",,,,,,,
0,"power","compensator","http://wiki.openstreetmap.org/wiki/Tag:power%3Dcompensator"," Several kind of power devices used to insure of power quality and network resilience.
",,,,,,,
0,"power","converter","http://wiki.openstreetmap.org/wiki/Tag:power%3Dconverter"," An HVDC converter converts electric power from high voltage alternating current (AC) to high-voltage direct current (HVDC), or vice-versa.
",,,,,,,
0,"power","generator","http://wiki.openstreetmap.org/wiki/Tag:power%3Dgenerator"," A device used to convert power from one form to another. Use in combination with generator:source=*, generator:method=* and generator:output=*.
",,,,,,,
0,"power","heliostat","http://wiki.openstreetmap.org/wiki/Tag:power%3Dheliostat"," A mirror of a heliostat device.
",,,,,,,
0,"power","insulator","http://wiki.openstreetmap.org/wiki/Tag:power%3Dinsulator"," A device to protect a power line from grounding on supports
",,,,,,,
0,"power","line","http://wiki.openstreetmap.org/wiki/Tag:power%3Dline"," A way following the path of (overground) power cables. For minor power lines with poles and not towers, you may want to use power=minor_line. Useful combinations: voltage=*, cables=* and wires=*. Please see the respective feature pages for details.
",,,,,,,
0,"power","minor_line","http://wiki.openstreetmap.org/wiki/Tag:power%3Dminor_line"," A way following the path of (overground) minor power cables, supported by poles and not towers/pylons. (This isn't quite so simple, as sometimes larger towers are replaced by smaller poles made with a stronger material; a better distinction might be based on voltage).
",,,,,,,
0,"power","pole","http://wiki.openstreetmap.org/wiki/Tag:power%3Dpole"," For single (often wooden or concrete) poles carrying medium/low voltage electricity cables.
",,,,,,,
0,"power","portal","http://wiki.openstreetmap.org/wiki/Tag:power%3Dportal"," Power supporting structure composed of vertical legs with cables between them attached to a horizontal crossarm
",,,,,,,
0,"power","catenary_mast","http://wiki.openstreetmap.org/wiki/Tag:power%3Dcatenary_mast"," A catenary mast supports system of overhead wires used to supply electricity to electricaly powered vehicle equipped with a pantograph.
",,,,,,,
0,"power","substation","http://wiki.openstreetmap.org/wiki/Tag:power%3Dsubstation"," A tag for electricity substations. These provide voltage step-up/step-down, switching, conditioning, etc. Substations may be large facilities (up to several acres) for very high voltage transmission lines or just small buildings or kiosks near the street for low voltage distribution lines. Useful combinations: voltage=*, substation=* and location=*, see the feature page for details.
",,,,,,,
0,"power","switch","http://wiki.openstreetmap.org/wiki/Tag:power%3Dswitch"," A tag for electricity switches which are devices which allow operators to power up & down lines and transformer in substations or outside.
",,,,,,,
0,"power","terminal","http://wiki.openstreetmap.org/wiki/Tag:power%3Dterminal"," Point of connection between overhead power lines to buildings or walls
",,,,,,,
0,"power","tower","http://wiki.openstreetmap.org/wiki/Tag:power%3Dtower"," For towers or pylons carrying high voltage electricity cables. Normally constructed from steel latticework but tubular or solid pylons are also commonly used. Should not be used for medium or low voltage electricity conductors carried on single wooden poles which might be tagged power=pole. See power=tower for detailed tagging of tower types.
",,,,,,,
0,"power","transformer","http://wiki.openstreetmap.org/wiki/Tag:power%3Dtransformer"," A static device for transferring electric energy by inductive coupling between its windings. Large power transformers are typically located inside substations.
",,,,,,,
0,"public_transport","stop_position","http://wiki.openstreetmap.org/wiki/Tag:public_transport%3Dstop_position"," The position on the street or rails where a bus, tram or train stops.
",,,,,,,
1,"public_transport","platform","http://wiki.openstreetmap.org/wiki/Tag:public_transport%3Dplatform"," The place where passengers are waiting for the transportation vehicle.
",,,,,,,
1,"public_transport","station","http://wiki.openstreetmap.org/wiki/Tag:public_transport%3Dstation"," A station where several buses or trains end their service. Used in combination with building=yes or area=yes.
",,,,,,,
1,"public_transport","stop_area","http://wiki.openstreetmap.org/wiki/Tag:public_transport%3Dstop_area"," The stop area is a relation that contains all elements of a train/subway/monorail/tram/bus/trolleybus/aerialway/ferry stop.
",,,,,,,
0,"public_transport","stop_position","http://wiki.openstreetmap.org/wiki/Tag:public_transport%3Dstop_position"," The position on the railway track where the train (its center) stops at a platform. This is useful for routing on long platforms where also short trains stop and on long platforms where multiple trains stop behind each other.
",,,,,,,
2,"public_transport","platform","http://wiki.openstreetmap.org/wiki/Tag:public_transport%3Dplatform"," This is parallel to the rail line for showing where the actual platforms are. It is also to know where you can change platform and enter the station, so use footpaths to connect them. This is really useful for routing too. Use only if the platform is served by public transport.
",,,,,,,
0,"railway","abandoned","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dabandoned"," The course of a former railway which has been abandoned and the track and infrastucture removed. The course may be still recognized through embankments, cuttings, bridges, tunnel and rolling or straight ways.
",,,,,,,
0,"railway","construction","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dconstruction"," Railway under construction.
",,,,,,,
0,"railway","disused","http://wiki.openstreetmap.org/wiki/Tag:railway%3Ddisused"," A section of railway which is no longer used but where the track and infrastructure remains in place. See the disused:*=* namespace for alternative tagging.
",,,,,,,
2,"railway","funicular","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dfunicular"," Cable driven inclined railways. In many cases they serve touristic interest, giving easy access to spectacular mountain views.
",,,,,,,
,"railway","light_rail","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dlight_rail"," A higher-standard tram system, normally in its own right-of-way. Often it connects towns and thus reaches a considerable length (tens of kilometer).
",,,,,,,
0,"railway","miniature","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dminiature"," Miniature railways are narrower than narrow gauge and carry passengers. They can be found in parks.
",,,,,,,
0,"railway","monorail","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dmonorail"," A railway with only a single rail. A monorail can run above the rail like in Las Vegas and Disneyland or can suspend below the rail like the Wuppertal Schwebebahn (Germany).
",,,,,,,
0,"railway","narrow_gauge","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dnarrow_gauge"," Narrow-gauge passenger or freight trains. Narrow gauge railways can have mainline railway service like the Rhaetian Railway in Switzerland or can be a small light industrial railway. Use gauge=* to specify the actual width of rails.
",,,,,,,
0,"railway","preserved","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dpreserved"," A railway running historic trains, usually a tourist attraction (changed to preserved from preserved_rail as \rail\"" is redundant). Using railway:preserved=yes is an alternate method to mark railway as preserved.",,,,,,,
0,",
railway""","rail","http://wiki.openstreetmap.org/wiki/Tag:railway%3Drail"," Full sized passenger or freight trains in the standard gauge for the country or state.
",,,,,,,
2,"railway","subway","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dsubway"," A city passenger rail service running mostly grade separated (see Wikipedia:rapid transit).
",,,,,,,
1,"railway","tram","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dtram"," One or two carriage rail vehicles, usually sharing motor road (Other languages).
",,,,,,,
0,"railway","halt","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dhalt"," A small station without switches
",,,,,,,
1,"railway","platform","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dplatform"," This is parallel to the rail line for showing where the actual platforms are. It is also to know where you can change platform and enter the station, so use footpaths to connect them. This is really useful for routing too. Use in addition to public_transport=platform
",,,,,,,
3,"railway","station","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dstation"," Railway station.
",,,,,,,
1,"railway","subway_entrance","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dsubway_entrance"," The entrance to a subway station, usually going from surface to underground.
",,,,,,,
1,"railway","tram_stop","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dtram_stop"," A tram stop is a place where a passenger can embark / disembark a tram.
",,,,,,,
0,"railway","buffer_stop","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dbuffer_stop"," stops the train at the end of a track. see Buffer_stop.
",,,,,,,
0,"railway","derail","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dderail"," a device used to prevent fouling of a rail track by unauthorized movements of trains or unattended rolling stock. See Derail_(railroad).
",,,,,,,
0,"railway","crossing","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dcrossing"," A point where pedestrians may cross.
",,,,,,,
0,"railway","level_crossing","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dlevel_crossing"," A point where rails and roads cross.
",,,,,,,
0,"railway","signal","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dsignal"," Any kind of railway signal.
",,,,,,,
0,"railway","switch","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dswitch"," Full Connections between railways (aka 'points').
",,,,,,,
0,"railway","railway_crossing","http://wiki.openstreetmap.org/wiki/Tag:railway%3Drailway_crossing"," Crossing rails with no interconnection.
",,,,,,,
0,"railway","turntable","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dturntable"," These are used for changing the direction that part of a train is pointing in.
",,,,,,,
0,"railway","roundhouse","http://wiki.openstreetmap.org/wiki/Tag:railway%3Droundhouse"," A semicircular building with many stalls for servicing engines.
",,,,,,,
0,"railway","traverser","http://wiki.openstreetmap.org/wiki/Tag:railway%3Dtraverser"," These are used for changing trains between railways. Also known as transfer table.
",,,,,,,
0,"service","alley","http://wiki.openstreetmap.org/wiki/Tag:service%3Dalley"," See Key:service for more details.
",,,,,,,
0,"service","siding","http://wiki.openstreetmap.org/wiki/Tag:service%3Dsiding"," Relatively short lengths of track, running parallel to (and connected to) a main route
",,,,,,,
0,"service","spur","http://wiki.openstreetmap.org/wiki/Tag:service%3Dspur"," Relatively short lengths of track, built to give one company or entity access to a main or branch line.
",,,,,,,
0,"service","yard","http://wiki.openstreetmap.org/wiki/Tag:service%3Dyard"," Tracks within railway company operated marshaling or maintenance yards.
",,,,,,,
1,"shop","alcohol","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dalcohol"," Shop selling alcohol to take away
",,,,,,,
1,"shop","bakery","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbakery"," Shop focused on selling bread
",,,,,,,
1,"shop","beverages","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbeverages"," Shop focused on selling alcoholic and non-alcoholic beverages. See also shop=alcohol.
",,,,,,,
1,"shop","brewing_supplies","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbrewing_supplies"," Shop focused on selling supplies for home brewing of beer, wine and spirits (where permitted).
",,,,,,,
1,"shop","butcher","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbutcher"," Shop focused on selling meat
",,,,,,,
1,"shop","cheese","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcheese"," Shop focused on selling cheese.
",,,,,,,
1,"shop","chocolate","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dchocolate"," Shop focused on selling chocolate.
",,,,,,,
1,"shop","coffee","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcoffee"," Shop focused on selling coffee.
",,,,,,,
1,"shop","confectionery","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dconfectionery"," Shop focused on selling sweets or candy
",,,,,,,
1,"shop","convenience","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dconvenience"," A small local shop carrying a small subset of the items you would find in a supermarket
",,,,,,,
1,"shop","deli","http://wiki.openstreetmap.org/wiki/Tag:shop%3Ddeli"," Shop focused on selling delicatessen (fine foods, gourmet foods), possibly also fine wine. Not to be confused with the US delis.
",,,,,,,
1,"shop","dairy","http://wiki.openstreetmap.org/wiki/Tag:shop%3Ddairy"," Shop focused on selling dairy products.
",,,,,,,
1,"shop","farm","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfarm"," Shop or roadside stand focused on selling freshly harvested farm produce
",,,,,,,
1,"shop","greengrocer","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dgreengrocer"," Shop focused on selling vegetables and fruits.
",,,,,,,
1,"shop","pasta","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dpasta"," Shop focused on selling (fresh) pasta, ravioli, etc.
",,,,,,,
1,"shop","pastry","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dpastry"," Shop focused on selling baked sweets like cakes, biscuits, strudel and pies.
",,,,,,,
1,"shop","seafood","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dseafood"," Shop focused on selling fish/seafood.
",,,,,,,
1,"shop","spices","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dspices"," Shop focused on selling spices.
",,,,,,,
1,"shop","tea","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtea"," Shop focused on selling tea.
",,,,,,,
1,"shop","wine","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dwine"," Shop focused on selling wine. Also covered by shop=alcohol
",,,,,,,
1,"shop","department_store","http://wiki.openstreetmap.org/wiki/Tag:shop%3Ddepartment_store"," A single large store – often multiple storeys high – selling a large variety of goods (see also shop=mall)
",,,,,,,
1,"shop","general","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dgeneral"," A store that carries a general line of merchandise. (see also shop=convenience if it sells food).
",,,,,,,
1,"shop","kiosk","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dkiosk"," A small shop on the pavement that sells magazines, tobacco, newspapers, sweets and stamps.
",,,,,,,
1,"shop","mall","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmall"," A shopping mall – multiple stores under one roof (also known as a shopping centre)
",,,,,,,
1,"shop","supermarket","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dsupermarket"," Supermarket – a large store with groceries and other items
",,,,,,,
1,"shop","baby_goods","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbaby_goods"," Shop focused on selling objects for babies (clothes, prams, cots, toys).
",,,,,,,
1,"shop","bag","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbag"," Shop focused on selling bags.
",,,,,,,
1,"shop","boutique","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dboutique"," A small shopping outlet, especially one that specializes in elite and fashionable items
",,,,,,,
1,"shop","clothes","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dclothes"," Shop focused on selling clothes (other related value in use is fashion)
",,,,,,,
1,"shop","fabric","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfabric"," Shop focused on selling fabric and other materials for the purpose of making clothes and other products, eg dress making.
",,,,,,,
1,"shop","fashion","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfashion"," Shop focused on selling fashion.
",,,,,,,
1,"shop","jewelry","http://wiki.openstreetmap.org/wiki/Tag:shop%3Djewelry"," Jewellers shops.
",,,,,,,
1,"shop","leather","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dleather"," Shop focused on selling products made out of leather.
",,,,,,,
1,"shop","shoes","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dshoes"," Shop focused on selling shoes.
",,,,,,,
1,"shop","tailor","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtailor"," Use craft=tailor instead.
",,,,,,,
1,"shop","watches","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dwatches"," Shop focused on selling watches.
",,,,,,,
1,"shop","charity","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcharity"," A charity shop is a shop operated by a charity, for the purposes of fundraising.
",,,,,,,
1,"shop","second_hand","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dsecond_hand"," A shop buying and selling used clothes and other things. See also shop=pawnbroker
",,,,,,,
1,"shop","variety_store","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dvariety_store"," A variety store retailer is a retail store that sells inexpensive items, sometimes with a single price point for all items in the store.
",,,,,,,
1,"shop","beauty","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbeauty"," A non-hairdresser beauty shop, spa, nail salon, etc.. See also shop=hairdresser.
",,,,,,,
1,"shop","chemist","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dchemist"," Shop focused on selling articles of personal hygiene, cosmetics, and household cleaning products (for a shop that potentially dispenses prescription drugs, cf. pharmacy. U.S. drug store, see amenity=pharmacy)
",,,,,,,
1,"shop","cosmetics","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcosmetics"," Shop focused on selling cosmetics
",,,,,,,
1,"shop","erotic","http://wiki.openstreetmap.org/wiki/Tag:shop%3Derotic"," Shop focused on selling erotic toys, -clothes or other erotic stuff.
",,,,,,,
1,"shop","hairdresser","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dhairdresser"," Here you can get your hair cut, coloured, … See also shop=beauty
",,,,,,,
1,"shop","hearing_aids","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dhearing_aids","  Shop focused on selling hearing aids devices
",,,,,,,
1,"shop","herbalist","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dherbalist","  Shop focused on selling herbs, often for medical purposes. (See also: healthcare:speciality=herbalism and healthcare=alternative).
",,,,,,,
1,"shop","massage","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmassage"," A massage shop
",,,,,,,
1,"shop","medical_supply","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmedical_supply"," Shop focused on selling medical supplies.
",,,,,,,
1,"shop","nutrition_supplements","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dnutrition_supplements"," Shops that sells one or more nutritional supplements (of vitamins, minerals and/or herbs)
",,,,,,,
1,"shop","optician","http://wiki.openstreetmap.org/wiki/Tag:shop%3Doptician"," Shop focused on selling eyeglasses, contact lenses (may also check your eyes).
",,,,,,,
1,"shop","perfumery","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dperfumery"," Shop focused on selling perfumery
",,,,,,,
1,"shop","tattoo","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtattoo"," A tattoo parlour.
",,,,,,,
1,"shop","bathroom_furnishing","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbathroom_furnishing"," Shop focused on selling bathroom furniture and accessories
",,,,,,,
1,"shop","doityourself","http://wiki.openstreetmap.org/wiki/Tag:shop%3Ddoityourself"," Shop focused on selling tools and supplies to do-it-yourself householders, gardening, …
",,,,,,,
1,"shop","electrical","http://wiki.openstreetmap.org/wiki/Tag:shop%3Delectrical"," Shop focused on selling electrical supplies and devices
",,,,,,,
1,"shop","energy","http://wiki.openstreetmap.org/wiki/Tag:shop%3Denergy"," Shop focused on selling energy
",,,,,,,
1,"shop","fireplace","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfireplace"," Shop focused on selling wood fireplaces.
",,,,,,,
1,"shop","florist","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dflorist"," Shop focused on selling bouquets of flowers (see shop=garden_centre for potted flowers).
",,,,,,,
1,"shop","garden_centre","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dgarden_centre"," Shop focused on selling potted flowers, maybe even trees (see also shop=florist for flower bouquets).
",,,,,,,
1,"shop","garden_furniture","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dgarden_furniture"," Shop focused on selling garden furniture (sheds, outdoor tables, gates, fences, ...). See shop=garden_centre if also plants are sold.
",,,,,,,
1,"shop","gas","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dgas"," Shop focused on selling technical gas, such as argon, oxygen, acetylene, nitrogen, carbon dioxide, etc. in pressurized containers
",,,,,,,
1,"shop","glaziery","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dglaziery"," Shop focused on selling and installing glazing for windows and doors.
",,,,,,,
1,"shop","hardware","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dhardware"," Shop focused on selling building supplies including screws, bolts & paints, … See also shop=doityourself
",,,,,,,
1,"shop","houseware","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dhouseware"," Shop focused on selling crockery, cutlery, kitchenware, small household appliances.
",,,,,,,
1,"shop","locksmith","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dlocksmith"," Shop focused on selling keys, see also craft=locksmith and craft=key_cutter
",,,,,,,
